source	name	fraction	f_weighted	bp_match	lineage
Bacteria/Archaea	Rubrivivax sp030680415	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rubrivivax;s__Rubrivivax sp030680415
Bacteria/Archaea	Paracoccus sp000371965	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__Paracoccus sp000371965
Bacteria/Archaea	Pseudomonas_E sp020515695	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp020515695
Bacteria/Archaea	Pectobacterium aquaticum	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pectobacterium;s__Pectobacterium aquaticum
Bacteria/Archaea	BD2-11 sp028821195	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__UBA6960;g__BD2-11;s__BD2-11 sp028821195
Bacteria/Archaea	WLND01 sp945861925	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__S36-B12;f__S36-B12;g__WLND01;s__WLND01 sp945861925
Bacteria/Archaea	Nocardioides fonticola	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides fonticola
Bacteria/Archaea	Arenimonas sp036275555	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas;s__Arenimonas sp036275555
Bacteria/Archaea	Pseudomonas_E sp900107395	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp900107395
Bacteria/Archaea	Blautia_A sp018919065	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp018919065
Bacteria/Archaea	Bacteroides intestinigallinarum	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinigallinarum
Bacteria/Archaea	Allosphingosinicella sp035316145	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Allosphingosinicella;s__Allosphingosinicella sp035316145
Bacteria/Archaea	Comamonas_C sp021166775	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas_C;s__Comamonas_C sp021166775
Bacteria/Archaea	Crossiella equi	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Pseudonocardiaceae;g__Crossiella;s__Crossiella equi
Bacteria/Archaea	DATMKC01 sp035553555	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Nitriliruptoria;o__Euzebyales;f__Egibacteraceae;g__DATMKC01;s__DATMKC01 sp035553555
Bacteria/Archaea	Pseudomonas_E fluorescens_B	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_B
Bacteria/Archaea	Tichowtungia sp029939835	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__Kiritimatiellales;f__Tichowtungiaceae;g__Tichowtungia;s__Tichowtungia sp029939835
Bacteria/Archaea	Denitratimonas sp026410415	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Denitratimonas;s__Denitratimonas sp026410415
Bacteria/Archaea	Gemmobacter_B ytuae	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Gemmobacter_B;s__Gemmobacter_B ytuae
Bacteria/Archaea	Pseudomonas_E frederiksbergensis_H	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E frederiksbergensis_H
Bacteria/Archaea	Palsa-744 sp035474295	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-744;s__Palsa-744 sp035474295
Bacteria/Archaea	SCGC-AG-212-J23 sp036506355	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SCGC-AG-212-J23;s__SCGC-AG-212-J23 sp036506355
Bacteria/Archaea	Homoserinibacter sp023386365	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Homoserinibacter;s__Homoserinibacter sp023386365
Bacteria/Archaea	Oharaeibacter diazotrophicus	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Pleomorphomonadaceae;g__Oharaeibacter;s__Oharaeibacter diazotrophicus
Bacteria/Archaea	UBA10799 sp018003655	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__S36-B12;f__UBA10799;g__UBA10799;s__UBA10799 sp018003655
Bacteria/Archaea	Mf105b01 sp040221575	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Parvibaculales;f__Parvibaculaceae;g__Mf105b01;s__Mf105b01 sp040221575
Bacteria/Archaea	Mesorhizobium sp006442315	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium;s__Mesorhizobium sp006442315
Bacteria/Archaea	Pseudomonas_E sp018826895	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp018826895
Bacteria/Archaea	Stenotrophomonas sp035634915	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas sp035634915
Bacteria/Archaea	Haemophilus_E paracuniculus	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_E;s__Haemophilus_E paracuniculus
Bacteria/Archaea	Leucobacter aridicollis	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Leucobacter;s__Leucobacter aridicollis
Bacteria/Archaea	Murinocardiopsis flavida	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Murinocardiopsis;s__Murinocardiopsis flavida
Bacteria/Archaea	Variovorax sp013376045	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Variovorax;s__Variovorax sp013376045
Bacteria/Archaea	Streptococcus sanguinis_D	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sanguinis_D
Bacteria/Archaea	Pseudomonas_E sp002277815	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp002277815
Bacteria/Archaea	Streptomyces collinus_A	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces collinus_A
Bacteria/Archaea	Enterobacter oligotrophicus	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter oligotrophicus
Bacteria/Archaea	Aquabacterium sp002339015	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Aquabacterium;s__Aquabacterium sp002339015
Bacteria/Archaea	Denitratisoma oestradiolicum	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Denitratisoma;s__Denitratisoma oestradiolicum
Bacteria/Archaea	Klebsiella aerogenes	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella aerogenes
Bacteria/Archaea	Phytobacter diazotrophicus	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Phytobacter;s__Phytobacter diazotrophicus
Bacteria/Archaea	UBA7477 sp001940995	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA7477;s__UBA7477 sp001940995
Bacteria/Archaea	Rhodanobacter sp033345435	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;s__Rhodanobacter sp033345435
Bacteria/Archaea	Veillonella sp018381775	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella sp018381775
Bacteria/Archaea	Pseudomonas_E sp014851765	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp014851765
Bacteria/Archaea	Marnyiella aurantia	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Marnyiella;s__Marnyiella aurantia
Bacteria/Archaea	Gryllotalpicola koreensis	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Gryllotalpicola;s__Gryllotalpicola koreensis
Bacteria/Archaea	Pseudomonas_E fluorescens	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens
Bacteria/Archaea	Occultella aeris	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Beutenbergiaceae;g__Occultella;s__Occultella aeris
Bacteria/Archaea	Pigmentiphaga sp009360345	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pigmentiphaga;s__Pigmentiphaga sp009360345
Bacteria/Archaea	Demequina sp002090135	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Demequinaceae;g__Demequina;s__Demequina sp002090135
Bacteria/Archaea	Stutzerimonas chloritidismutans	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Stutzerimonas;s__Stutzerimonas chloritidismutans
Bacteria/Archaea	Bacteroides sp019412865	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp019412865
Bacteria/Archaea	Pantoea soli	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pantoea;s__Pantoea soli
Bacteria/Archaea	Azonexus sp041378895	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Azonexus;s__Azonexus sp041378895
Bacteria/Archaea	Rodentibacter sp001999425	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Rodentibacter;s__Rodentibacter sp001999425
Bacteria/Archaea	Variovorax paradoxus_I	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Variovorax;s__Variovorax paradoxus_I
Bacteria/Archaea	Duganella vulcania_A	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duganella;s__Duganella vulcania_A
Bacteria/Archaea	Idiomarina abyssalis	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Idiomarina;s__Idiomarina abyssalis
Bacteria/Archaea	Bifidobacterium angulatum	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium angulatum
Bacteria/Archaea	Lonsdalea britannica_A	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Lonsdalea;s__Lonsdalea britannica_A
Bacteria/Archaea	Dickeya dadantii	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Dickeya;s__Dickeya dadantii
Bacteria/Archaea	Dickeya solani	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Dickeya;s__Dickeya solani
Bacteria/Archaea	Streptococcus sp963536705	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp963536705
Bacteria/Archaea	Rothia sp015265375	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia sp015265375
Bacteria/Archaea	Pseudomonas_E chaetocerotis	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E chaetocerotis
Bacteria/Archaea	Pseudomonas_E sp013386825	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp013386825
Bacteria/Archaea	Streptococcus suis_AA	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus suis_AA
Bacteria/Archaea	Cellulomonas marina	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Cellulomonadaceae;g__Cellulomonas;s__Cellulomonas marina
Bacteria/Archaea	Stenotrophomonas maltophilia_AA	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas maltophilia_AA
Bacteria/Archaea	Bifidobacterium sp022739095	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium sp022739095
Bacteria/Archaea	Microbacterium colombiense	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium colombiense
Bacteria/Archaea	RCIZ01 sp019635775	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__RCIZ01;s__RCIZ01 sp019635775
Bacteria/Archaea	Pseudomonas_E mendocina_D	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E mendocina_D
Bacteria/Archaea	Microbacterium sp022761035	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium sp022761035
Bacteria/Archaea	Simplicispira sp041798325	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Simplicispira;s__Simplicispira sp041798325
Bacteria/Archaea	Enterococcus_D gallinarum	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_D;s__Enterococcus_D gallinarum
Bacteria/Archaea	Glutamicibacter arilaitensis	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Glutamicibacter;s__Glutamicibacter arilaitensis
Bacteria/Archaea	Fodinicola feengrottensis	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__HKI-0501;g__Fodinicola;s__Fodinicola feengrottensis
Bacteria/Archaea	Citrobacter gillenii	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter gillenii
Bacteria/Archaea	Aeromonas veronii_F	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas veronii_F
Bacteria/Archaea	Pseudothauera hydrothermalis	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Pseudothauera;s__Pseudothauera hydrothermalis
Bacteria/Archaea	Rothia sp963544205	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia sp963544205
Bacteria/Archaea	Lactobacillus sp910589675	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus sp910589675
Bacteria/Archaea	Aeromicrobium erythreum_A	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Aeromicrobium;s__Aeromicrobium erythreum_A
Bacteria/Archaea	Pseudomonas_E synxantha_A	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E synxantha_A
Bacteria/Archaea	Ligilactobacillus sp036846325	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus sp036846325
Bacteria/Archaea	Pseudomonas_E sp001297015	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp001297015
Bacteria/Archaea	Xylanimonas sp009783295	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Cellulomonadaceae;g__Xylanimonas;s__Xylanimonas sp009783295
Bacteria/Archaea	Pseudomonas_E asturiensis	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E asturiensis
Bacteria/Archaea	Pseudomonas_E sp037994305	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp037994305
Bacteria/Archaea	Acinetobacter gyllenbergii	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter gyllenbergii
Bacteria/Archaea	Cellulomonas sp003755175	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Cellulomonadaceae;g__Cellulomonas;s__Cellulomonas sp003755175
Bacteria/Archaea	CAG-272 sp900556615	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-272;s__CAG-272 sp900556615
Bacteria/Archaea	Paucibacter toxinivorans	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paucibacter;s__Paucibacter toxinivorans
Bacteria/Archaea	Lactobacillus rodentium	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus rodentium
Bacteria/Archaea	Collinsella aerofaciens_AS	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens_AS
Bacteria/Archaea	JAOEGB01 sp025420585	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__JAOEGB01;s__JAOEGB01 sp025420585
Bacteria/Archaea	Pseudomonas_E petrae	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E petrae
Bacteria/Archaea	Nocardioides oceani	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides oceani
Bacteria/Archaea	Pseudomonas_E sp023431055	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp023431055
Bacteria/Archaea	Streptococcus sanguinis_G	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sanguinis_G
Bacteria/Archaea	Rothia mucilaginosa_G	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia mucilaginosa_G
Bacteria/Archaea	Stutzerimonas stutzeri_AE	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Stutzerimonas;s__Stutzerimonas stutzeri_AE
Bacteria/Archaea	Aeromonas taiwanensis	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas taiwanensis
Bacteria/Archaea	Microbacterium sp023451265	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium sp023451265
Bacteria/Archaea	Pseudomonas_E petroselini	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E petroselini
Bacteria/Archaea	Aeromonas finlandensis	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas finlandensis
Bacteria/Archaea	Simonsiella sp030525755	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Simonsiella;s__Simonsiella sp030525755
Bacteria/Archaea	Glutamicibacter sp003486025	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Glutamicibacter;s__Glutamicibacter sp003486025
Bacteria/Archaea	Chromobacterium sp003052555	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Chromobacteriaceae;g__Chromobacterium;s__Chromobacterium sp003052555
Bacteria/Archaea	Microbacterium sp001513675	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium sp001513675
